Address,stCELO Balance,stCELO in USD (approximate),Contract,Snapshot Time
<a href=https://celoscan.io/address/0x558cb424c4d85e9bcb25b7d4744f5de4e9727818 target=_blank>0x558cb424c4d85e9bcb25b7d4744f5de4e9727818</a>,702.5106115913419,538.1547414564894,,2024-01-15 12:00:00.000
<a href=https://celoscan.io/address/0x40be056571c942e9d567e9743cca19a676618c3b target=_blank>0x40be056571c942e9d567e9743cca19a676618c3b</a>,697.1608827802311,534.0566084493821,,2024-01-15 12:00:00.000
<a href=https://celoscan.io/address/0x78e87757861185ec5e8c0ef6bf0c69fa7832df6c target=_blank>0x78e87757861185ec5e8c0ef6bf0c69fa7832df6c</a>,660.0962244079084,505.66341222655615,,2024-01-15 12:00:00.000
<a href=https://celoscan.io/address/0xa24dbaef7b10866d9f195ca829395676f8da6c10 target=_blank>0xa24dbaef7b10866d9f195ca829395676f8da6c10</a>,658.6683756162512,504.56961579895113,,2024-01-15 12:00:00.000
<a href=https://celoscan.io/address/0xda5ac7ea38e059cca1d4bdc41f09d7e91ffd3007 target=_blank>0xda5ac7ea38e059cca1d4bdc41f09d7e91ffd3007</a>,643.5269173625496,492.97057741099434,,2024-01-15 12:00:00.000
<a href=https://celoscan.io/address/0xe8c2e133905bc26ec03b1b8888fd0c421071b25c target=_blank>0xe8c2e133905bc26ec03b1b8888fd0c421071b25c</a>,634.4112444701157,485.9875617701097,,2024-01-15 12:00:00.000
<a href=https://celoscan.io/address/0x751f556a157f8cb70d5f37086664b437f339d914 target=_blank>0x751f556a157f8cb70d5f37086664b437f339d914</a>,628.0479738144504,481.11301010069064,,2024-01-15 12:00:00.000
<a href=https://celoscan.io/address/0xfade4d4dd226240f9039022947ad95ded6ff4d4f target=_blank>0xfade4d4dd226240f9039022947ad95ded6ff4d4f</a>,619.1712915438377,474.3130720306991,,2024-01-15 12:00:00.000
<a href=https://celoscan.io/address/0xcf8d347fd8e8874ac9c3289d48b4fe012f555fe1 target=_blank>0xcf8d347fd8e8874ac9c3289d48b4fe012f555fe1</a>,616.1029017197951,471.9625473479404,,2024-01-15 12:00:00.000
<a href=https://celoscan.io/address/0x6d4a93e2da64f08918f2bf334bce6643cfea85c1 target=_blank>0x6d4a93e2da64f08918f2bf334bce6643cfea85c1</a>,600.0000454353368,459.62703480551255,,2024-01-15 12:00:00.000
<a href=https://celoscan.io/address/0xb20a5840d6231e488e61553dab217b94a3822a27 target=_blank>0xb20a5840d6231e488e61553dab217b94a3822a27</a>,595.5318568343641,456.20420126868044,,2024-01-15 12:00:00.000
<a href=https://celoscan.io/address/0x686dc2f89b5428c031d412ba7c45b8c76e874784 target=_blank>0x686dc2f89b5428c031d412ba7c45b8c76e874784</a>,588.8983931989234,451.12266961806927,,2024-01-15 12:00:00.000
<a href=https://celoscan.io/address/0xa3b5d9abc7907334d4a8ac3352481281c09ad2c7 target=_blank>0xa3b5d9abc7907334d4a8ac3352481281c09ad2c7</a>,581.7502718591427,445.64688700633695,,2024-01-15 12:00:00.000
<a href=https://celoscan.io/address/0x7dd344e58c635903ca7629acbd463a7b4fc8bced target=_blank>0x7dd344e58c635903ca7629acbd463a7b4fc8bced</a>,577.5839328560929,442.4552838447457,,2024-01-15 12:00:00.000
<a href=https://celoscan.io/address/0x6baa5710dafe757d78d7727dbc94365fcd6c5838 target=_blank>0x6baa5710dafe757d78d7727dbc94365fcd6c5838</a>,553.639553326598,424.1128116280738,,2024-01-15 12:00:00.000
<a href=https://celoscan.io/address/0x31d69cc43a809417c1f44d41751ef8674d1a3baf target=_blank>0x31d69cc43a809417c1f44d41751ef8674d1a3baf</a>,548.6776077716369,420.31173804542357,,2024-01-15 12:00:00.000
<a href=https://celoscan.io/address/0xe43f1e7989357cba80151df00401d21a8754da9e target=_blank>0xe43f1e7989357cba80151df00401d21a8754da9e</a>,543.8461110683738,416.6105941533724,,2024-01-15 12:00:00.000
<a href=https://celoscan.io/address/0x35c9c84f1f84401e7408ed366b6b013f9fbd3404 target=_blank>0x35c9c84f1f84401e7408ed366b6b013f9fbd3404</a>,519.0226375927242,397.5946964147184,,2024-01-15 12:00:00.000
