Address,Average Locked Celo Balance,Average Locked Celo in USD
0xa9473d954ab4f01e9b67892085d48b08b3ec64c0,2132.46821881971,1159.498466010783
0xe9fccb204a5236e72a964a8448b980300130972f,2126.135294730246,1155.9516465891054
0x0a4a7820f5afd51e4d6a6abe78a4f820eee5fc98,2113.56794230875,1149.557978016175
0x8477b2e1de13922d7eeece8747f89a272cca2086,2105.032512317702,1144.5807010836193
0x1ad6efd2316dea9f7d7fc667528a3c4e92c259e0,2102.177403944846,1176.450749957861
0x459cc688220a6303cf1450ba72a3739b6d326cb5,2098.9870339588488,1141.2945702172544
0xe7fe73a75921bee308b6bf3f2d66cb6f191d558d,2096.499336922126,934.7979675876527
0xecbcac6325d92cc66c6da054e4f6070e8744b398,2092.410603045771,932.982330788354
0x060136b276a4f194fb71260f3698c1679bd29484,2060.8406221456025,1120.5563599021064
0xe4260d26fe51193286c3cd084cb472e6a3a10f0d,2059.2510962243514,1119.7431296902437
0xd062a3498aea5c65c300c120360866dc9ee99d15,2054.715671411496,1168.870073731876
0xe11f540a44ec68215351567bee7324374f4adc41,2048.4308493006374,1114.1147877400792
0x8da7dae7e4389ad50bfbb5ba7d7c9fb846953739,2046.3807720243578,1134.016336318366
0xa2330b9600c44203f01ae9e279566d53394ac900,2037.6386081391556,1107.9366452060422
0x97775f815206daeb81188af20940def61c7d6d3b,2017.6637001519296,1097.3800063854997
0x647219989ff111065249433dd6ce370bd564cafc,2011.6328948533335,1035.230795069324
0xef2317f306ca83a14edb1398f7cf00ed105e2901,2008.1685922432405,1110.7675238570423
0x6104dcbe1f4016c14b2a9630266e6c2b3af4c86f,1992.440825243424,1074.9078427018087
0xfb82858ede906fc301f0f7850da11a942a2c524f,1985.4567322307676,1073.4753037957676
0xfe95f87ae76215c28c9d8fc62a20de09698574f4,1984.1434698553937,1079.1916334965856
0x335bc1318b6f831594b0b49754c43afa68395f1a,1966.6643521316666,826.7797936430962
0x8278a382edc4eef13d3f1f0b8d80653d373a01f1,1952.5181756086013,1062.5185936745788
0x825f83dea3fdc66ec05a84612c2bb7a224de3bbe,1937.9578004613738,1047.7958423810687
0x25e114e75cf86591bdbd1a74ababc6604b53bde4,1934.0556839211165,1051.8080516357984
0xb3eaea2a376bbdce266d4a6c15a45f05657b819d,1928.521551053509,1048.9697345064048
0x146a99f1c23fff68c993ff6805e0799118788251,1926.4629826796947,810.1571932819273
0xd7e9944c240386c302e80b90206ce4fc92010752,1908.8235815163935,984.8161588853515
0x058bed463fae4cc458abe7da4c7e461c01259f39,1897.1730800385378,972.5255951928506
0x6ef5478a68bf73bb6943119fd8a6d37dff40bbf2,1897.1730800385378,972.5255951928506
0xcff8cf97e0728f1ebea671e11f692541c6e711fe,1897.1730800385378,972.5255951928506
0xd4f176f788c55577d5c5aea2450d209cb44aa9e9,1897.1730800385378,972.5255951928506
0x68fbd650921067bc33124bdca2b00b8c44ada651,1897.1730800385378,972.5255951928506
0xde2d652d8cd03dc04ac02fb1dc0cf63c0f2d007a,1897.1730800385378,972.5255951928506
0xaa8367c4fc651179a84e37fb7f31fc8a246a4a05,1897.1730800385378,972.5255951928506
0xebbf444a60fc9f01a4cb613d08801b4bd24a54bb,1897.1730800385378,972.5255951928506
0x473e15025710e2247cc7522c4a6739a505ec0820,1897.1730800385378,972.5255951928506
0x2bd5e36ff9058363cc4094e22c38daeb012ab8f0,1897.1730800385378,972.5255951928506
0x56d30bbfcc10a6280ccf5184ba79d84619568763,1895.3260149332648,1030.5558542494039
0xb9ce658211944487a7093345ad53810a41de4e9b,1878.1651061219638,966.4895073908507
0x3bc8b53cd0bbd2862e3e389bcd7c2a2c2d5665f1,1877.420921120467,1020.8229182824202
0x7165ddfdb58d908f18222d2c87c3244c799aaf59,1872.4413752532998,965.8995268350482
0x4161470bf74bebb5039db4cb50bc7150cb759885,1869.2840255716685,1142.2099924077813
0x8d026918b58f347a8398dd0f7bc818fbc5b05c47,1868.5998576660238,1016.0313809215476
0x0ac03538ac8d1d3561ee0c82e2cfbf0add7657ab,1865.6565469383231,1033.866594470904
0x67501322f91d7393a87426dcf634b514a8f72aee,1862.3571680097937,852.6027738887915
0x9b3e57b53633832a1c1eaaf6c90566748d78c2e9,1857.787637043196,1010.1477376361763
0x8447b82dc5acfe3d797ec20542648fb2b667e5ae,1848.1333602350633,1035.4964125146855
0x3ba42f340f08a8ae6af75523ea0bacaaae9cbe8e,1832.615125995099,975.9286402583435
0xeff8f02774bb45f728762839c5404902f206a4ea,1819.7532737465897,989.4642707185511
0x0fca9636362f82b4fd508994e0615e78cea35a08,1815.0907020926477,986.9290638524016
0x93e98d987c0a15451e20e37bc0f04d58161ca22b,1810.8802414690865,928.2901671940302
0x5587fbd3ee52fa8dc4c3d0ef675de2544dcd761c,1808.3333333333333,1102.91335
0x68a58b1693f2f5804952bfad7bc0612c4efca216,1800.6946615717197,979.1237718494467
0x264bcf86b50f21a7113d83b5b8b53aa500d77813,1800.1594994390155,978.8127388815952
0x96d9d9f6b807687f21191993ed56a5f402bb547c,1800.0881680983168,1040.782396890659
0x0fb0b3494dd41561b5371fc2d05fcbd61fa73826,1791.8809524655398,948.7827696364808
0x4d920718053dc6c09ce5c1ec7626ef004f55b7d6,1785.844724515446,971.0302412165679
0xec0c0080f68dfc9f9a984e17bd86cd799cea1501,1784.2521616955416,970.1610679138163
0x4c95fe4dd43f569bfb9ed2b75af0ad2cc22f062b,1779.726679491357,967.7001097955275
0xba7f58446ff66d8d614e994320e2293b84b555ce,1778.9627795145807,967.2853994532264
0xd1e2be1338e6bf9974be0adfb09a11b838b82203,1775.5674489126802,1131.3702716377727
0x42389e8153f8948a98de4529089746829aef10fb,1775.3326104100015,936.6869243375628
0x29f82c6c986def0e547afa1d4bde5c23ba038b1d,1772.7505033440614,908.5820457003902
0x0d7e30743f1aca6269f8f113eb02a977abce9479,1769.4324829374225,878.7473410662387
0x8c4bd3400800a5a635ce898b14128bad76d19c8c,1756.684058903504,950.6951257687732
0xbf2cd43bfa021cb0f05bf8650c4da3018242e6b4,1746.6718904738118,778.82149341406
0xe59e8351f4f5ceba50c7ebe92d52466578dfbc9c,1733.349433087391,739.6514033881853
0x24a8a579f2c1613780ea029e6fc85b7d2b586c6b,1728.1797165518722,939.6763906695418
0x9625c4539f0982b0083fce45761f51e51e164acf,1694.686972771553,921.4637387162957
0x7376fd02110621b01f60a04721f51a434e22f162,1692.203029805449,898.7878006938258
0x223ce968ea1986cb2378c48a7e5ff0d003d7593f,1691.3684417761842,919.6567313866966
0xb01b6b7d84b8bc9827e5df4af71f84546ebd8589,1676.947603623628,911.8181901989891
0xdc98bee1ced58c9a65fb11b21c873385dafbe013,1672.6792532950483,703.4306599800302
0x783ded725748b63f3742ed681b3da4a1efd4f9f4,1672.4818825389584,1038.4725232890107
0x53d0c84e2b2237396d515941dfa3844f50e88688,1668.9667321433346,850.0514877491004
0x9ef23be6b8a5b081dc58022c81ca5779da69b956,1666.7852361624998,700.9523633936319
0x869b7f65801e75f087a493d9d3c8022dcf964b1f,1666.6666666666667,854.1083333333332
0x5fb99f456b18a5f8853e143e4fc32529a438c7f2,1666.6666666666667,854.1083333333332
0x7ced991040337f81e3bbdb51c31baf5f06f4dd4f,1663.232114101467,851.876001840916
0x11554a61e2295dc1bb2d8db5eef65783b417242a,1661.7796761563602,903.5708360009884
0xcde2005cb15ca2b4d726b54ab3cbd3851c3f3205,1660.3837367023536,1122.546996993772
0x9920a028cfbe42017ec39e4f8689c0573508166b,1655.0722828936623,905.7268133877
0x3eb19b96debdbd55ccf77c3fef2d3f2a9ccfdba3,1652.7079000958247,898.6395432432192
0x32981af8827d7d18ce47bfa3f220a86f886dbe7e,1649.3271087717978,876.6865317641572
0x44faf0fa07f48038f49770dcba1508a78aaeb795,1647.6320441427008,1089.0091387797802
0xd0421ca36cfbc0ef3b4377bba3ab211647e45e88,1640.1148526314516,891.7883455870997
0x8111e12900e13da641364b1e8cc25dec73c1d132,1635.981667309358,840.8782445783605
0xb4b885359668b422fdeb43e4b80b9fa7ed226242,1630.7656665075365,1034.3115818805138
0xe5d542996e8f4ecba067c348b4b756b4b31e8da6,1619.3034439238247,880.5067882550358
0x4df7f795ae49ef009bf777d543ccc66b4cf698cc,1618.8959334169483,880.2575168728166
0x04eb5045da38dc4af5088f81a8ef346ab15a9279,1618.703287420373,770.4035952832802
0x43b128366412b80b05097e9f2f5cb7079e855751,1609.9715207888028,875.6103172176978
0x5fa00441a3511170a53f0186e42f7182cbe9ceda,1605.002489414234,833.6661655340398
0xf3ae371c0abfd7c3457dd70a94a2a81df160c7e2,1595.8029577625318,882.6780586849658
0x92813e0238ce56cbef6fd65e55d9c3ff95494026,1590.1672182260616,864.6302129905912
0x66d24123dd65e8e0cc5420c7e7c5f336f4cafcf8,1589.4080426293474,857.4767060341742
0x8cf285bc5253ddadb953875de1fc53c9d76c0cb6,1576.1960364052193,747.4807255231843
0x70d8af96d0ba0217457884b9a3f0de30ad9632a5,1575.3217659713198,856.5605684911294
0x8a0263278295a5adffb6c3e8a88b58a55b4e98ce,1571.493055453543,695.2994252224344
0x5709e07d89c209c34e7eaeb912877369194abbb2,1570.225028456474,949.8696106838191
0x35a9efb6b2893c74826b5ad99a0ab6206c21342a,1566.074925347158,828.3518333162847
0x97ccd344cd5be1b5c031287c8b5912618d5b21d4,1560.510208865935,848.5043899483443
0xe468d68749675114b80983b26186036f45ce48b4,1554.9548586270942,845.4862405782713
0x3b7a6a42310a6c160d4fe2a2284689dee4c6ecf7,1554.1873460322568,845.0690488800756
0x52c60e6da29f07469be3ebb8886344a3bcb8e36e,1550.6390640798638,794.8860389077091
0x5fd186f093fea702593903144b64aac1ccb5fb66,1550,713.2908833333335
0xe5e2baa830549b2a9b6713d44aabe62906420217,1543.7384192472907,839.3874492781318
0xfa62c6fb6b84308469e78e6c483e728cb37e38c1,1543.5067226909148,839.2615995841098
0xb071ce5b2c6f2dbf04b6751613bcb30e7a19ad6b,1540.6185572184986,837.6911093071045
0xec2c476f4148fa88ed3497377d00d65ffd2b0e50,1540.2372458873149,832.420173571251
0x89c6d553d7befb2a7d4305d35b070eded87895d8,1532.0011460412795,833.0224695304205
0x9e70455a56978e771e31001b6dac9c42b3a6de88,1529.9475592425,704.0629974101679
0xad61de4c2c61037b19d900187bab552c34497e96,1529.1659292280062,924.511026934736
0x753ae87497035533fa0e5703591d5674384b086e,1528.684037934521,883.887944138732
0x888f6c9b4025933becc7bc3f31662b1cf1de1284,1527.688407303108,896.6919667443993
0x1ed1fcf50203e71252639443054e23dcbc99f62e,1526.552574457139,651.4074614672014
0x9587b1fe6a725c6411d81d161ac43c91f7ac4f06,1523.9853066425333,814.0126168126076
0x3589fcaea8a16c5d39ced616ce2c982f5839b58f,1520.763184655355,822.3001161523447
0xf20f0747f073395596f1b30f3b1013341d2e84f8,1515.778773310817,826.9433779067082
0xd59d94f1b6e055d28b7f2c2008445b74da5411d4,1507.7907511789829,814.7212555197067
0x7ef31fc1df37466027367d650eefc4d0300528e9,1502.342219872811,792.4239048819817
0x8d0fca88d88b770fddd080aaab0db37493b839a6,1500.4629450991524,769.1648395723843
0xce33b34e7c812270c341bba0172b5c07e5ab0475,1496.109748389735,814.4417655865587
0x1939c1051fc6dc74cc415d433384f758e04f54c2,1495.7627221812893,827.3432129217049
0x01c9ea664b6d06bc4609cec8e75dd600221e1c36,1484.9247418828334,807.40828622168
0xe6a862fa5e59f22a10a27a9b475bffe92bc08580,1483.5088690845412,787.2524020284741
0xf9b0deaa5794db04524e539052c85e019f8c52b3,1480.2512030310963,804.8671743941794
0xcac99a581eabb7a5d2b0014c1f08b6c8e2cf0bb9,1478.92925992462,778.7047740842249
0x106db9cbfb2e1a7c6010d2f8170ee097ddd3f937,1473.9686946876157,801.7273903382588
0x11b1b202a8b12e51d506ceeaa257902fed08a0e9,1459.7112653661118,802.6785624621647
0x0c5f4af739b051a2f65897620e3392a82d238ff3,1450.6461142540527,670.6580455125815
0xc730f6f922b0c3db689ae6003a5a6f42df2c0ed9,1448.0580594057164,787.3632162971935
0xb87aa29cbae82c10f788d348bfdb5e7de39ac954,1447.8423533584537,787.245016220721
0x9d995397d4b5dad1b7953d13c91f97db82622989,1444.476284006687,850.8569350543233
0xc5069b1e59e9a011f5843bdf2e84892bce965d43,1444.094939529994,752.0765091834255
0x9cd47692747e183f714e9a136d42cec93360e199,1435,781.2305025000001
0x77dc69d1fc74a0c3b45ec58c2f5d43f6445c444a,1433.110412726843,779.2948507547857
0x5e88720f54c58a624c0bdc6da7d5e0e420f3c2c9,1433.0026710229076,812.9687534684289
0x18bf19ac8d4beca7d466a22f5e9a617d2ba1ef03,1431.8542135544178,773.9623643039455
0x7eb05e28d5341bdf03373960aaeb48c56bdef0a0,1424.8157899864825,770.9718358540871
0x08cd011a0ce3f139d586c8a403ea0b2610f1b5ed,1422.6666666666667,901.5452893333332
0x56af35a3b8990457688e3c09ed9c22f51353f47a,1413.3289389556828,770.6929520404129
0x6f17bab274cc78f93c8da46fc0cc423475c26716,1411.4246083871842,767.4436768647683
0x9cd6d98834e561f67d3c593dd6d3832d2a5eb42b,1399.0019880417958,760.6879703656031
0xb4b068b0e0f1207b0797adef7bdc8f1f008ccd89,1390.8107544523634,752.4613590808157
0x8adc2bcc87e68eed8b03d89aac1f3d6ed230c392,1387.6368119350002,755.4454382407512
0x88c1c759600ec3110af043c183a2472ab32d099c,1383.5628026250572,710.9345092630692
0x6d79d7d59f3e08595ecdfc43c5b0fc84e710184b,1372.8524518708762,746.5946320838048
0xe8d03c30a8fcd739ba2062e74ac1e8758dbf5d8d,1366.5394429510436,743.0379550186989
0x3780098a1035b724b39cb8a1bb5d1b0c127d8da4,1361.049245879007,606.7146708856702
0x10e1854627f68b0594af254b528c408dbde79433,1356.5883121648346,745.8967154559991
0x70256b5c055aa0058a94c11cc08c0312ad8db3d1,1356.5874213809263,784.462040937096
0xbf3002ade93101845d9041c38136054117bdcaf3,1354.6574240444434,578.0567066733968
0x4b2d02106f3bd92d92c0b36ef8fafba685d77295,1352.5347627507347,695.19108419652
0x82e159d88b945bab8b99e6c6b4f35d6cbc62e1ca,1350.588953681291,694.1901523171902
0x46b8cfa38c4fc90567e6bc65d820b5fccde067ae,1349.8475836565437,830.2283420770551
0x321c7087730b553ac91b6f020f7d0fa29b7817eb,1348.9219086623832,733.4569075938753
0x25b003fe3bceb35d6f0f25d922e953fc3d512c16,1348.121332289276,693.1154208792408
0xab249fbcd8cb7f6a26286018fa8b5056e3df22cc,1343.935250980625,730.7449536598048
0x6450a7591990e75fab4a6ce62c640e722d189653,1339.8718169946774,678.7415486564304
0xdce789a1d53f0a97d819fb161d55bccba5276693,1336.8906279537928,726.9147641480845
0x346484bcbb78548ef70a4828eb54e6df01a8d888,1335.1876782785184,846.1097669127753
0x958398e76943fcdc79d59f92bb9ec7b79293d36d,1332.921426055824,724.7584836624723
0x74e61d9275adaa12bbfd9da56e24d828b5815c6c,1331.8411808911353,724.2715699915485
0x098e55139f1ba999fdc14e61ef37fb11a8add42e,1330.6424951893785,723.5198791963516
0x23625a62bd5726417ecfa575f27b84b86ceb0721,1330.4310854715463,737.2765513742967
0x21c34a916f67694ab94b9ab73a0fd660ebefa727,1329.4595738697496,722.8750935887515
0x24924440d5b6cede5be4812d678fe7b840437e64,1325.6357035467538,714.4743965320887
0x55bc231f04449191b09d15e6b955f27bab9d1596,1322.058953251615,718.807995438824
0xab87ffc7057ebbfdf4e2d6193677effeecf6919f,1320.1002077775393,725.8329092184745
0x4bc92ef470d68964a79d52ae661eae28ca6564c6,1316.6666666666667,714.7005166666667
0x47ef1bab90ad1588676c6316b835d3b10975f118,1314.5488510539496,861.9478102247866
0xa9b3dec671efa6ddd666e4aa5896977f6d5439eb,1314.2169270425054,720.1985549158793
0xcfee2e39c1f0ac5aa4bbb160380977c6b938d0c5,1312.8972763882423,713.9649133010518
0x2fd1fce84be9a10bd8ac24c9ba75dc87572d3bbe,1312.0068942518762,746.5000744316491
0x1fa12587389d1d44fd3763c00a057253c5f1010b,1307.3824838697408,705.3727929513503
0xfe29d0e3893a8a91a331fe89d1572d38a312b2d0,1307.2922720156585,669.9415341785044
0xc67bcf1dc0657ba825abcaa2f67e92dc29303f0a,1301.305084795352,675.7646269234682
0x87d005e70cd21706e0dbada590d161a31feef435,1300.9067525114754,569.0971070493343
0xb922a6a19857b46a74e311794304e3ec46aae4e1,1299.8624592568206,711.912125877186
0x68eeb2288d64652bb796116cfb6e864d02c97596,1295.2084107124565,704.3322926081695
0xcfb923216bd227216306fa918df24dad6a3da915,1294.3651564044737,703.7937481243001
0x284dc924994993ecf0469352f7a4dae26050fa43,1288.024272235726,863.4176676843657
0xfd48ec9dea2fd816d03f19de7d1ed60fc0f89ab4,1286.2129103928835,699.3593659564193
0xb43170960afd96023cb52560f4ca292690e6ef1c,1282.1430397820113,697.1481268926523
0xd7dfca3bb367692d24d225885339b966ca1f3c88,1278.6818172862297,695.2665197750838
0xeecc3cf6e1ef0e2be03e30c25d2d8161d01f7dab,1277.6912574139772,718.9002041447626
0xa8efa664d3784590fdcba49083985e1a0167ac4c,1275.5658514846239,810.5634917332137
0x7690a97a46587e87e08a407fb39d49858c0df60a,1273.5223953259306,632.8040505655252
0x641c005b1993592b0fbf6fecbfb2e7b21f6b90a1,1271.4345231363952,678.4838904979684
0xfb0e6f777574a96fb58972a0a6efd9daf9936ffb,1269.4707985698221,681.1982383942251
0xe3e06f6ee038c8efb11508bed4527232c464f121,1265.8885521604739,689.4018292966794
0x540deb34a6e1c399f5a48b99aa58debc7c8f4694,1265.4858219365624,684.1533974088746
0xf428a23c6d1530e25bbce8204ade3a614339fd61,1260.4686443314934,685.3626792363904
0x0c45a717da48cd18d5ec3ad7e022de8fd5a6b5d1,1259.7725937965622,778.8469673916848
0xf53a6e89ea826d70465494323e3fa054ac66ee17,1259.443932827,691.8935161362464
0x4c82e3d4af27e683b8d06f2f577507aed76f2b2d,1257.941437433505,556.5700615007886
0xfde89161266cc90b8dc8649be485fc1b85cf04e6,1255.8805999978686,682.8667439631108
0x00672d04af04b82a039437c846962e11b28b4dd4,1255.106876892822,766.9032673735493
0x78e4f043e302a58cda9e7564ef33483dd5532b5e,1252.7583718541798,681.1925324110106
0x92e40c5c16053d0f0d911bafb28b7a0d34802ac3,1247.7796469299487,678.6358184242371
0x7353da496ace9fb79848c1006a6c841dbfb7879f,1245.590536068257,682.8683671937624
0x6b15d688c564450452710846404e03084c682afa,1242.9221588061316,731.82039893397
0x15065fb44347c6a56c22fe1b6ea4f22dd4e4fe8c,1242.164729191111,670.2201198940082
0x84083a69f02ebc0d13b5513caf965cec85152338,1240.7456844916212,674.6469040514281
0x580273d0f997eb73f1ca64ec1d56c7403c2d2411,1224.7998040054374,665.9687745944426
0x672971063c8b0a4eabf5f67d98c9466eb4ecace8,1224.7263969113371,665.9288604530911
0xd8746ad90a76107830774745d3e6c6eb27144a5e,1218.4790004779604,673.9697847958358
0xf8af128118a7e8cda5817d8b932f2d53652c7121,1216.4002841910294,691.976999704189
0xe927e1236344a2ea757b24d06766c2f210fec5fc,1211.6666666666667,663.65952
0x554e204a19262bc57b31a50ce4e747ec445bb789,1211.3913360020886,658.6762111665957
0xa237d25708868b04307720e4dc719d518a7d10fa,1211.3799781942737,658.6719209196588
0xf1fa5da7ac853ac2f3e471d71dc57f6bf910a4f5,1206.2253370567503,667.1930357769309
0x9e30bfad8b1d90a5cfaa4452fb13d97fe8705d5f,1204.2083383172312,654.6970885600274
0x0adc0fba12b53ffac2bb1ade17c2c8dd86a730be,1203.2393151712079,667.9312700986123
0x013cd1c14421b7c2be2ca6da0660f29d0e2a1154,1199.367897045796,652.1402763795342
0xfc27dc59624bc0940a099c38f2fec37075ec192d,1196.8839846498743,650.8126028444204
0xe68238dfd493dce19b16f38e2ef8704bf1cdb02f,1191.4311621666816,647.824971791404
0x50c1b68d0cd9340303f8aa2209f5618dffe1b9bf,1188.8051921844497,734.0150093166044
0x0be5974778fd95fe44f84bfaeea8d41fc4f444e3,1188.3121182176235,642.6459018624929
0xaeff860a68859b84847bc144825f76bb7ee43b29,1186.5657074970286,675.0127157050202
0xe4aa6b5f46ab4bd9178a10b0feef61ac9ca0ef90,1184.3548958825406,644.329003475747
0x5dedafe73fc3ebe075bd55f5b29a0f9463502051,1183.9217619970461,648.9759068756942
0xa6061c19a3ad070207bbc46ea4e557255f1ad8bb,1178.4508878901636,640.7672624047683
0x692f799cab17827e5d5592f57e879ae3b6df7abd,1176.870144872878,640.8518843179548
0xc998468e662861a9e874e3be554874b72fd4deae,1176.581183167292,623.1520750696133
0x070a4cc5fbf162ea7c0804b909900aae9ed7c499,1175.246006996765,668.5652935756191
0x10284e167cb218f4112e905f4a6eb17735ec4bbe,1171.2014377621033,715.6526065776003
0xe0cf5801b96737f0c1476db8f73dbd5fbfb3427d,1162.5022196082496,632.0952829384911
0xf4097bab69e5688e51c13f1054b49ccf131c5385,1160.6344663725931,631.0785900048164
0x4b610627c84a555907798a3ccb06614e8d28b44f,1151.751660244116,728.9828482739495
0x4f4a4df4a22baffe2d511aa54503be14fe9337aa,1151.6595236604658,626.199554870432
0xc2943f945e644f8cbf11c25aedd98b0ff74d16af,1144.0229190283214,622.0475044713213
0x74dc5d79e2c64a97f3b096867f9fda4ec2c82a05,1142.64113114375,568.0214341573684
0x675efb55f46cd406b7702780457a5aeef572d6ff,1142.4925530170833,567.9475740815376
0xe4fe8aae41d69bd53a55714e748b35956ed5d5c6,1138.3974986384867,621.3985126986397
0x76a83a5ebfc0c09b1d45059f9fa5669d3926fe64,1137.402844212841,618.4460796018158
0xe05009ab91b14d76ca7fc46c741cb6b9ff80648b,1133.7834782993202,521.606928299986
0x94bfdcfbcc2937e5ea5ad2167112314796719678,1132.177733103102,613.0617510963147
0x889c003c2006ae7ee7c36ecf4e6dc6d3b84b4938,1131.2867676307808,615.1222917330205
0xa6ab0b3c4f152a0a08a5d9dc52b1b38a30a148fc,1130.7893866307156,614.8514121902766
0x8af05ee9b0d5201aabddb5273e3bd0a7bcaed442,1130.5208629715346,614.7057346546484
0xff7b2190c645da98a0708294f61888a05327c77d,1127.0777439209721,612.8336904831727
0xf2c308593c52d77a62b475f8f243771728b039bd,1121.6269334913397,609.8755735211685
0x504ba0fa55ca58e80a7d8685b0e4c039f57aa53b,1120.8049809769548,609.4775109313167
0x53d95bed0a4288c1db2e6b9efffaa6d71a7461a5,1118.7149887895346,608.2596857905096
0xef712c60928e5f227ab11045986fe680217ed00c,1118.4447316437909,608.1396036711964
0x36d03dafecb55560431180f76daba25d95ff4775,1116.669806158111,596.2718625744122
0x148e59b5f538a9d05484db0f91d41e0edaa4a01b,1116.4368654980522,607.0625866420688
0xdf82e5d1890dc9edd63c0194ec7a6fc81d5a4cab,1115.0192837580123,650.3914985101043
0x4189cb01c267ef20878abc9c3dab43f2be9957ed,1114.0836366176416,475.3995412502067
0xa45914c1269df5a6a6d4f7db86ded65028c5df5b,1104.5316369401605,600.5743323670754
0xf71b629b403f80d0ad953d44a3e9f37a20b6b771,1103.9033286981141,548.2287565126719
0xe6490709320e06ddd3dd87880330983033d598d9,1099.9977288612372,625.758755560503
0x9e96e08dc955ba59112607af8e6fb8218d38bf74,1099.8258412335379,598.9662713281468
0x6872dbadea4a78ccc7c5b398011521e86dac526e,1092.695773995292,594.1372672516401
0xbbf979e8f1a716b7febd7b790b9cf37fa172f743,1091.9124872287077,593.8551253675961
0xdf550300343d23aafd6ac675c0c9a8a08e50bc56,1087,591.7753005
0xd1fb5c2c4a37497b779645b3ff828f760c619912,1085.0465694059997,456.150322638574
0x989d26faae0770602f380011a66a5ff3cfa51ad5,1082.9483381954692,588.8389068797752
0x2397c70bea765b865dde73fbd629995f2f967ba1,1079.081170565863,586.8765961772353
0x5376c1fd1ee76554b99a3ebdaddbbea8588c757d,1078.0098332289335,651.4440797798883
0x428157cfde36cbb7df5668e91ca2516cf810095b,1076.301584893772,585.2247595149402
0x3cd8cfd1316e30512bcaaf73f028cbb664520385,1075.9152629473745,585.013218924104
