Address,Average Total cStables in USD,Contract,Beneficiary,Average cUSD in USD,Average cEUR in USD,Average cREAL in USD,Average cUSD Balance,Average cEUR Balance,Average cREAL Balance
0xc2a277e4f530ed8cbd255e70c852859cd6118f44,24.087368595296656,,,24.087368595296656,0,0,24.172963071936802,0,0
0xb08dc5cf34ba99e5abe453d1b8b7a03283fd4b76,24.085751438477686,,,24.085751438477686,0,0,24.17453847466049,0,0
0x963b19714f0848357dc43c09f8e11a82a24c6f98,24.083157132733547,,,0,24.083157132733547,0,0,23.048062867345354,0
0x34a4d4c8b2d114d24e80ee7b7136fc95d02cdfcb,24.082541895378636,,,0,24.082541895378636,0,0,22.5101380177374,0
0xca2a1be034ba627dd4f69ad3e70e2913cf798dcf,24.081806147695712,,,24.081806147695712,0,0,24.199817220754937,0,0
0xd32741383a64d457e2c729a140e35d30c73bf67d,24.081717015625,,,0,24.081717015625,0,0,22.429375,0
0x5430fd7eafa3a712416ef1c9474acdd213818782,24.080995241898435,,,24.080995241898435,0,0,24.16578021000635,0,0
0xc49a0173405ec59a0b025343dfc138cd8f0313d8,24.076847575965168,,,24.076847575965168,0,0,24.165601789939164,0,0
0x30f741642a76bb5b9f88a38177dfa8e0c98bd8d7,24.067247687572582,,,24.067247687572582,0,0,24.15551324559856,0,0
0xf52ca018861fe41076dfe8e39e3cbb1cb49957ad,24.065295880544536,,,24.065295880544536,0,0,24.154007511632877,0,0
0x2ee46d00e78ddaaabdcbec453ebd95785f82a623,24.057713492172518,,,24.057713492172518,0,0,24.146397172387406,0,0
0xb1322d36c3616f24dd24974ec13cca9876dc2fc4,24.056328907671006,,,24.056328907671006,0,0,24.14500748390753,0,0
0xc65116ea1e9c6362d2e61a255b91159419162aca,24.052524569248405,,,24.052524569248405,0,0,24.035080786218806,0,0
0x83fd96fd3c9c3905ffcd50bb8ccd0f147e3fbf5e,24.048259312288003,,,24.048259312288003,0,0,24.074505435711657,0,0
0xc0f503350a666cc787437d573658fd77da4b1485,24.046310685625635,,,0,24.046310685625635,0,0,22.490598064612183,0
0x7ecce5c0f587e28c861d26af2fd7f8bf86a6d0c3,24.04610437245663,,,0,24.04610437245663,0,0,22.39554784846367,0
0x6549af2688e07907c1b821ca44d6d65872737f05,24.040850053073648,,,24.040850053073648,0,0,24.14347971183397,0,0
0xe6a7564aa9a95dbdae234cf0e11556cfcad2c189,24.037628624126224,,,24.037628624126224,0,0,24.117473040170676,0,0
0xaf9735be6c1f8b4ef8adcf7e324d1227f549b11d,24.033673450181812,,,24.033673450181812,0,0,24.122268511858746,0,0
0x80307ff246c3321cb7c0e57e53e2219550b4d63c,24.031600146549145,,,24.031600146549145,0,0,24.120187565430076,0,0
0x9b0af05409b87c43a1cfc71271cf0d58d1c31af8,24.023029215822966,,,24.023029215822966,0,0,24.111585039777815,0,0
0xf3f721d311ccac86570273af158030572b37be2f,24.022254490160723,,,24.022254490160723,0,0,24.109302591056753,0,0
0x5cb29af44c2c5bf4850ccd19f7098b9079bb287f,24.021919998590164,,,24.021919998590164,0,0,24.11047173364993,0,0
0x7ea9d6d1e3da1288d61f866a6ed01950e41873f5,24.015425568869183,,,24.015425568869183,0,0,24.10395336358528,0,0
0xdba1cca519abcdb575222a69ab0efa1be9a61621,24.008256450325852,,,24.008256450325852,0,0,24.09675781760046,0,0
0x7dfb7bb7fb8eca6f00d28775567bfb5eadb7a9fa,24.0066567258508,,,24.0066567258508,0,0,24.095152196078953,0,0
0x8499e45812f7c6a1a7f05ccd7f9b40623baf007b,24.00660921696549,,,24.00660921696549,0,0,24.095104512062168,0,0
0x698f7555b01e102687619bf32eaaa21be5b54910,24.005687814483096,,,24.005687814483096,0,0,24.094179713024115,0,0
0x18159c00fc04e5ed80cec6322c4a64eedaa0a7cb,24.000893608626477,unverified,,24.000893608626477,0,0,24.089367834340052,0,0
0xf36a0e221539daea2f2ebb12d609f3663a1145cf,23.99287090401447,,,23.99287090401447,0,0,24.081315555721748,0,0
0xf3877dedbd757836d297dcaec92167bbd47606c6,23.991720322909114,,,23.991720322909114,0,0,24.016048628761197,0,0
0x01fd70360ebe94608272760e6251242fe191977d,23.986462602822037,,,23.986462602822037,0,0,24.074883631680287,0,0
0x9fca99af98cfcf2c0da29847e01f9e82f589a7dd,23.98565546058983,,,23.98565546058983,0,0,24.0740735140887,0,0
0xdff25173562a5892b3678630cf4d0a222859321f,23.985514232210885,,,23.985514232210885,0,0,24.07393176510116,0,0
0x49c9e300cd97a098c5ade1dc04fb2cccf6b7bbe3,23.982856368927113,,,23.982856368927113,0,0,24.069903820355684,0,0
0x0175230de33d974dcdf73bd742ecd063d28f0588,23.979437697744057,,,23.979437697744057,0,0,24.06783283077328,0,0
0x8703eea750772acf315ca01906ffad5521c83504,23.976830407933786,,,23.976830407933786,0,0,24.065215929739736,0,0
0x6188347dc57163b6babb6979973eea14298af591,23.96753101438094,,,23.96753101438094,0,0,24.055451044172344,0,0
0x40aab45091c241f5c92ce1f612298a86b0623066,23.967418224616303,,,0,23.967418224616303,0,0,22.407389654057855,0
0x62208bc61223cbe61170d1140300831c0ceee24b,23.966579845126883,,,23.966579845126883,0,0,24.054927580397777,0,0
0xcd05ced9b81f422c64890c9a72406dd358dbb167,23.963516083887896,,,23.963516083887896,0,0,24.05185252525001,0,0
0x1a5b28fc93bdf0744bfad1b51cc85a3aa485fc4a,23.960772909611617,,,23.960772909611617,0,0,24.04909923884107,0,0
0x9a5de74bb9ff9b9941b15509544440877b7d12c7,23.96031914490167,,,23.96031914490167,0,0,24.184253198192454,0,0
0x91a939450655884b8434444da410e00eb8d40319,23.959231316036387,,,23.959231316036387,0,0,24.047551962506684,0,0
0x7756064e72654d72b2bfc4b39578970a6de4cec9,23.959051161161625,,,23.959051161161625,0,0,24.04737114352901,0,0
0xf903e0255239546985fbdbd833eb09375089044e,23.958878461855903,,,23.958878461855903,0,0,24.047197807603773,0,0
0xcb5b617a3f46d7a256e46f32e1b78932e671c618,23.9541836235243,,,23.9541836235243,0,0,24.042485662742138,0,0
0xdcacd0a292801599099c065a4f12659b094e576a,23.95379592433988,,,0,23.95379592433988,0,0,22.397246802153756,0
0x0cb0df66afa84b30d64f80769b01b66e4f305cd0,23.952520415690365,,,23.952520415690365,0,0,24.028103733526148,0,0
0xb44bfe809730f42f638df0dc410cbd47b29c0321,23.944400366864823,,,23.944400366864823,0,0,24.03266634217304,0,0
0x8971c78aa3eb68855b73a0a50eb421402184be2c,23.927988527044068,,,23.927988527044068,0,0,24.025952749742945,0,0
0x587b2d410519cdbba3661bf7fa5c1d77b5c356d2,23.927838923160728,,,23.927838923160728,0,0,24.01604384820422,0,0
0x415c1bbebb80406a768a557bc282c31e8f01868c,23.92732832340668,,,23.92732832340668,0,0,24.015531366232022,0,0
0xb14f02ce8b552c68c8d6a8fbeb7d6b5a92d0ef0b,23.923502720790847,,,23.923502720790847,0,0,24.011691661340027,0,0
0xd3a515ce3fe6333d96c4c21c8cca19e7bf2edcc4,23.92311664160353,,,23.92311664160353,0,0,23.941684362012012,0,0
0x184ede134cabe4c4416640e11549142f28831801,23.914499084635878,,,23.914499084635878,0,0,24.002654835181787,0,0
0xf71108a02716e7516da180c7d15631accfb1b4c1,23.911853999999998,unverified,,23.911853999999998,0,0,24,0,0
0x4894fa6760761a84aaae488fad518f4198a111ee,23.910741755892605,,,23.910741755892605,0,0,23.998883655839585,0,0
0x30caf3da071b396fa5bd4eeb93f9bc07153ac6d5,23.90914525138239,,,23.90914525138239,0,0,23.997281266152644,0,0
0xac248fa64687d5bbb6a48614c3eeb2d6696ad519,23.90731788766051,,,23.90731788766051,0,0,24.06421918426335,0,0
0xc0b6e8c690b181dee3fd77fd15a0a44e1d61a52d,23.903087256542346,,,23.903087256542346,0,0,23.99120093979398,0,0
0x911b50529125bfd1ff8956dc60c78189aa4b200c,23.892557947327404,,,23.892557947327404,0,0,23.980632816504222,0,0
0xd5c8443ae1b298438c15debb03287b21bc573ad9,23.886364582117043,,,23.886364582117043,0,0,23.974416620760948,0,0
0x41ba49009b28838d67347db31c4501a0a2a6c6ea,23.885957165322036,,,23.885957165322036,0,0,23.97400770210997,0,0
0xc4c433f7d4b8a4f50e01edd073dc728c0b8e6dcd,23.86343589484662,,,0,23.86343589484662,0,0,22.305446084014257,0
0xe6c63d466451088e713b42800451810cd7d98ffb,23.862660913494906,,,10.450453545926619,13.412207367568286,0,10.488976935968196,12.538716577785552,0
0x8eb29ee6798e6fae98d3610757f9f4eade3e84d3,23.861529267520186,,,23.861529267520186,0,0,24.011179983299183,0,0
0x6a57c3819c33204660a0d00f3a37d783bd9f5e89,23.85734778974171,,,23.85734778974171,0,0,23.945292864108357,0,0
0x8068ca86a8c3aa29a7a7358aa467e88ec758b75e,23.855681356183602,,,23.855681356183602,0,0,23.943620287594857,0,0
0xd1a0464bbc58aaa2eb45569d79062fbd30c5f66a,23.8537632021251,,,23.8537632021251,0,0,24.136286480811833,0,0
0x9a3f81c6e53698e46bf6bb119ab3676734fb8f3d,23.8525463726657,,,23.8525463726657,0,0,23.94047374762227,0,0
0x42859728033b291c5df88325cd7d987f91bdf395,23.84695063851058,,,23.84695063851058,0,0,23.934857385974915,0,0
0xbc14b6239318580095d2626f74e6a0a88cd842f4,23.84595432225171,,,23.84595432225171,0,0,23.957388828587376,0,0
0x18583b5dd03c78aed2ab61bf28af1d4b19a1804e,23.843581152619844,,,23.843581152619844,0,0,23.931475479186023,0,0
0x84b791f0ddf1b38c1620c31e1ef06f6ea149fce7,23.839855378014946,,,23.839855378014946,0,0,23.92773597029986,0,0
0x160a34800dfa1e3804380e9894a2e57611a67120,23.836654069164247,,,23.836654069164247,0,0,23.924522860500147,0,0
0x14fd7006fa30d800939ff195da31edbfc5bbbeca,23.835254966664735,,,23.835254966664735,0,0,23.92311860050473,0,0
0x476c90f97a374dce2af44bbef9b9b33aad30cd4b,23.834840571401173,,,0,23.834840571401173,0,0,22.279020754856994,0
0xc5f71986a409154b7529f70a0879b143f8858dc2,23.825261525440055,,,23.825261525440055,0,0,23.911617369167068,0,0
0x03c985fe04845dc05b7cd40fd0bcce1f8cd45121,23.824311315189572,,,23.824311315189572,0,0,23.912134607569516,0,0
0x1f05f22936782a82c3fbacee358e30c9daebd87f,23.822557097838484,,,23.822557097838484,0,0,23.910373923666626,0,0
0xb84bbb5bc54b612d62e19541258f098d9210d58c,23.81978295410996,,,23.81978295410996,0,0,23.90758955364311,0,0
0xe992c3404c18fddf47c4e78199b442045b52e243,23.803291972732268,,,0,0,23.803291972732268,0,0,117.16813503895956
0x23e7a73293e681126f895d21aa9b0b54d8d472f2,23.80178135045254,,,23.80178135045254,0,0,23.88952159087542,0,0
0x63db510c0148cbdb0aec6b3b4b1903d4d78371d5,23.79373050343052,,,23.79373050343052,0,0,23.881441066106053,0,0
0xb0c8b6a0f6e1c57694f55fa09b621fdfb73e1c7a,23.792209678627152,,,0,23.792209678627152,0,0,22.240005746061335,0
0x80877af0c000eccb093831e5212a76af7b083324,23.78936555334427,,,23.78936555334427,0,0,23.970272958153195,0,0
0x2243d614be58b1f18603993db0d34ea5a645901f,23.787346265596025,,,23.787346265596025,0,0,23.875033294127032,0,0
0x858f1164ba2f935586c3ef27b2c46bc9725e37c5,23.78695415977528,,,23.78695415977528,0,0,23.874639742890977,0,0
0x7211fd41f65f48d0bb447c40190067cf035a1fd2,23.784684071561806,,,0,23.784684071561806,0,0,22.240431311047626,0
0x84b60363e9ed84ebb884e7cffaee717936e4ab9d,23.781583198745796,,,23.781583198745796,0,0,23.869248982947912,0,0
0x308b92c2a19711d829553120754b1718bc12c9d1,23.77987679625,Gnosis Safe,,23.77987679625,0,0,23.78875,0,0
0x1b34b1d03a32e8479fc8d357e189e9296bf5a7e8,23.779816073289346,,,23.779816073289346,0,0,23.86747534335666,0,0
0xa8433849d611f19235b6ef49515055f5cd1ee0ab,23.779314694293898,,,0,23.779314694293898,0,0,22.237195790183822,0
0x173041e03ae70b3c7f93319a54a1edade8e4b5db,23.774339411828834,,,0,23.774339411828834,0,0,22.225200469307953,0
0x7d717bf292f62fcbe8e6bd7ceed025a60bb19808,23.767706872553582,,,23.767706872553582,0,0,23.960674693831606,0,0
0xfc7adf780c4412655f92d7c22461458030077fd4,23.747285477340075,,,23.747285477340075,0,0,23.867638042167712,0,0
0xc3abfeae3a103ff8ccacb69ab1e153ccdfa97bc8,23.743718541941,unverified,,23.743718541941,0,0,23.82548986904903,0,0
0xdbce0825dd9041ef8b8bcfc34adaa53c4274ccea,23.74370114728386,,,23.74370114728386,0,0,23.831227287303307,0,0
0xcf9f406e0f4fb8540da2221416d11e7c146f0f5e,23.73891420328091,,,23.73891420328091,0,0,23.776985913125007,0,0
0x9b10ec6b7c2ab32b5f27c776d621edb8771a1371,23.738214375658988,,,23.738214375658988,0,0,23.82572028985356,0,0
0x24f519aa2db65fdbe362d2a4ae926304281bad4f,23.722176759424773,,,23.722176759424773,0,0,23.809623554333946,0,0
0xc0bcdf33774e550955ba1c3f075c6b2b86ff9113,23.71417755685272,,,23.71417755685272,0,0,23.801594864390907,0,0
0xd647991a1af45908a5b76050ab9125eeb7a8eeb2,23.7126330540138,,,23.7126330540138,0,0,23.797117711220118,0,0
0xf6c5754ebecc82fe8e95b4b37ed1f4d6bdf8410d,23.712472792544858,,,23.712472792544858,0,0,23.799883815829443,0,0
0x6c9cfb3f019ece994da0ad192ff321c2ade8b0e9,23.710328650494812,,,23.710328650494812,0,0,23.797731769852536,0,0
0x67a47903421d40c58e816f25cc57798f33156068,23.70803118488684,,,23.70803118488684,0,0,23.79542583512278,0,0
0xa5b67554954653f5d40efd1dae4fd9bb08426d72,23.69715577272746,,,23.69715577272746,0,0,23.784510333053177,0,0
0xc142b80cb11281a14f02c053ad918ee90bdbd064,23.69712955965675,,,23.69712955965675,0,0,23.784484023353517,0,0
0xccdbe146eef6cb35e572dfc3f74f04237abc5569,23.68867708048442,,,23.68867708048442,0,0,23.77600038590174,0,0
0x8279f7c6c560ead32881d840a6e970c3e4892a58,23.68816508502099,,,12.106232403477367,11.58193268154362,0,12.163225535807227,10.87508715158739,0
0x1ddfdfe57bc4a015f1e548591fa1eca885920bf5,23.686472773162823,,,13.605016980820391,10.081455792342432,0,13.809187192020298,9.301051099812652,0
0x037b6f22d7fdc6ad052130e92d68e7b3129506c3,23.682643664814464,,,23.682643664814464,0,0,23.76920875086996,0,0
0x5735d879ed88643509d8fb30b913c36fcc421618,23.68107244434122,,,23.68107244434122,0,0,23.76836771687336,0,0
0x5aaf00040e58d2d34c96a23e7019e69e0d248a50,23.67723448651394,,,23.67723448651394,0,0,23.764515611225065,0,0
0x80000f9610c863094b2d1bf11b191061aff725e5,23.665662569499432,,,23.665662569499432,0,0,23.752901036782283,0,0
0xf9529afbac7d96e3510b42d4717136581bb4bbde,23.66274387791914,,,23.66274387791914,0,0,23.749971586061857,0,0
0x2c13ef326652fddebfe55c5c47726b6e8ce16031,23.662181189851857,,,23.662181189851857,0,0,23.749406823763827,0,0
0x7eb4414f4e312fdaf22a22c987e5ac1ec8f483a3,23.661308093586854,,,0,0,23.661308093586854,0,0,116.040819714514
0x54b8d0232c12dffa40e69c1fd170f43dbd252c7d,23.660725789668437,,,23.660725789668437,0,0,23.74794605855499,0,0
0x58e3e11dd4726b3a776e7e6ed62ecb4e059dc0cf,23.64577182915935,,,23.64577182915935,0,0,23.732936973428515,0,0
0x9612c82113be2df78e6a7afef996e24f1bc760d3,23.642330431542053,,,23.642330431542053,0,0,23.72948288982565,0,0
0x6fe8c5613754d836b0ad365b6c3f418218ebc461,23.63967567997418,,,0,23.63967567997418,0,0,22.098583797258726,0
0x1c5e0bd2ef6d675861664617f376454de48f1532,23.6390549067779,,,23.6390549067779,0,0,23.726195290531205,0,0
0xfc7966c66b4b94b3e7d63deacceb18d63dde343c,23.636082559159874,,,23.636082559159874,0,0,23.723211985981383,0,0
0xd7fe1f4fb1dcb934adaca4e3956af9e345a829e6,23.633237155987082,,,23.633237155987082,0,0,23.71759097346674,0,0
0xcb38d04330f37f372659bec4ce2a96a09c2edfcb,23.630269601086194,,,23.630269601086194,0,0,23.71737759966537,0,0
0x9881c72b7f829cb5f40614ce34ef1cc7d8eb9659,23.625347503773657,,,23.625347503773657,0,0,23.712437358080543,0,0
0xb800060fd01cb88f6533c0d30b18d770788a5883,23.624692891255723,,,0,23.624692891255723,0,0,22.0841989864711,0
0x9ad395e3517fd83ee1fb42cb886d87b29eaf6f11,23.621437506850175,,,23.621437506850175,0,0,23.708512947779127,0,0
0xbbdbe347df3cf8e0bd2e75bbfe4deaf0352f0f46,23.618303108074954,UniswapV2Pair,,23.618303108074954,0,0,23.58891132456455,0,0
0xa73c07a72c67bbbb507e14d90fc20010befec9a3,23.616275524147216,,,23.616275524147216,0,0,23.70333193651707,0,0
0x9aefd41d5a49f808a964ca6c5e0aac00b6b353e0,23.61580209329939,,,23.61580209329939,0,0,23.702856760466393,0,0
0xf587a310f6bad568fb74421e0cd6a396fc8ec8ba,23.613945892095472,,,23.613945892095472,0,0,23.70099371676873,0,0
0xb932a207d81fabd3dc87a9b85c858f94cea641ba,23.612056627535758,,,23.612056627535758,0,0,23.692674204069245,0,0
0x8d63e83e1a23d9ffb14f82323b4fa47972918734,23.607964955963133,,,0,23.607964955963133,0,0,21.8733979375,0
0xa9c6ffb24a33fead0b08156ce0f7c4f1ab8b040c,23.607466034958914,,,23.607466034958914,0,0,23.694489973007286,0,0
0x9a4b6abc39e24e853a1e4cad8488262433952b67,23.605984246806713,Pair,,23.605984246806713,0,0,23.695689077978532,0,0
0x8bf89e552480a3a11bea37827941f29c26f2ec72,23.604015061937783,,,23.604015061937783,0,0,23.6910262787029,0,0
0x6f80656788a9cc7a176d2d6cabae7b951a03d96d,23.60037548584963,,,23.60037548584963,0,0,23.6873732860861,0,0
0x176f4d0b5f57d6972f7db2977d15fe1a03c05e27,23.59808051537624,UniswapV2Pair,,23.59808051537624,0,0,23.70648914847078,0,0
0xf73cca5a35fa2ec260ea7754a8e3d8a8fed36c30,23.594402600312467,,,23.594402600312467,0,0,23.681378382767775,0,0
0x341ad3e5b3e822109339e324d90cceeeee1ee83d,23.588802248695163,,,23.588802248695163,0,0,23.671666639064018,0,0
0xbbee27ae6b3f75bc981568290bf9d8de86161822,23.587787286465627,,,23.587787286465627,0,0,23.672593365672157,0,0
0x08aab7b0d180e2ddcb40d870633500cba286c83d,23.581783864056874,,,23.581783864056874,0,0,23.668713130205845,0,0
0x515ce373facc5a88c2755c53d1f5fa63805ed1f4,23.563113070491035,,,23.563113070491035,0,0,23.64886261123786,0,0
0x308bf431ccaf15552689b9fc907d61290b52698a,23.559491153455497,,,23.559491153455497,0,0,23.643541719717934,0,0
0x9d981dd9fe4feb80ec5e7251d3c97d99b9d65ace,23.558492161110394,,,23.558492161110394,0,0,23.645335567315254,0,0
0x21ecc6113bfa08c428ca11bae55ba038fca0e7da,23.55660635944493,,,23.55660635944493,0,0,23.642311133184815,0,0
0xe23550806a3b64f2f5ffeb0453bdc19b7f677a3d,23.555963034294464,,,23.555963034294464,0,0,23.642797117407422,0,0
0x4167b63f83425de7c0c3aea1ab29635a01825a19,23.55431944685496,,,23.55431944685496,0,0,23.63716359990231,0,0
0x6c01fa4380c0274da8d4f1476b2b59d2a62672f9,23.5525009666935,,,23.5525009666935,0,0,23.621412174283435,0,0
0x3828a6768ff3b711ac9ffb8493f376270809c880,23.5435515997838,,,23.5435515997838,0,0,23.63033993076452,0,0
0x7295cd618d3e6eb254c200c6729de893215bf637,23.534476742447524,,,23.534476742447524,0,0,23.621231620883123,0,0
0x13f02e49d93cdb599588238e1aded8b909920b38,23.526039317769943,,,23.526039317769943,0,0,23.750796593238427,0,0
0x25d53b66ade7f931979f0421ca78a696f2219203,23.523959414438774,,,0,23.523959414438774,0,0,21.98922543404274,0
0x81fa45108f4034470e34ff975088b3ad8785ca73,23.521799575376246,,,23.521799575376246,0,0,23.601373427944978,0,0
0x96c00c6f4518b3dd7efad4a57bfc4b3049c5687c,23.51968208620406,,,23.51968208620406,0,0,23.606382427263785,0,0
0x61d2deedde429fa7a9f56e919fa2c9dc3079b05d,23.516151373073967,,,23.516151373073967,0,0,23.50004313978504,0,0
0xd7cc4978aa27211199e08a1350d2851e5f56e4bf,23.51275552001036,,,23.51275552001036,0,0,23.599430327746582,0,0
0xd188c5078c3919db081a1ed83df6d0e9e9d8deca,23.507163934299335,,,23.507163934299335,0,0,23.593818129835693,0,0
0xda4c13f913ca412c41faf7a11d8a03d41b731551,23.496950959105757,unverified,,23.496950959105757,0,0,23.58356750666587,0,0
0xfbbbdbe104efbfa1d03cad408d3ba8bda1105c9b,23.4899040801498,,,23.4899040801498,0,0,23.576494650878825,0,0
0x7834c9a4b652f096a84c364b1c44828bb750924b,23.484058384580486,,,23.484058384580486,0,0,23.5706274063873,0,0
0x1cf3129dc27dfe78c465d82feb3792e2be78dd1e,23.4813599871801,,,23.4813599871801,0,0,23.56791906191474,0,0
0x7dea2647ffe5eb968851ec843897b2e129bcc3d1,23.48110837669983,,,23.48110837669983,0,0,23.567666523925578,0,0
0x88cf858cce2a42eedfc7c6d900d7ffc54660f5e9,23.47149474796095,,,23.47149474796095,0,0,23.558017456574586,0,0
0x8e5de2b831139df606a808e39fd79c764e840133,23.46847138765051,,,23.46847138765051,0,0,23.554982951284845,0,0
0x86874520c877a8cf3bb3f56797cfcdeb1832a91a,23.464482385024564,,,23.464482385024564,0,0,23.527327280131043,0,0
0x3c983ae41eeb082adc45efa4efb95430fb2c3167,23.462102407880998,,,23.462102407880998,0,0,23.5455040345904,0,0
0xb9b030981b71a46321ac96f5fde1e51f2bacda22,23.455898544624283,,,23.455898544624283,0,0,23.542363761127962,0,0
0xcdffe335b129ebc943cee779915ab0931cd7e397,23.455087124106104,,,0,23.455087124106104,0,0,21.93762461008499,0
0x6f73ea756bd57d3adcafb73a4f5fcd750ec1c387,23.454296875,,,23.454296875,0,0,23.4375,0,0
0x25ad2667b19e866109c1a93102b816730a6aec3f,23.453753639571666,,,23.453753639571666,0,0,23.56416808068449,0,0
0x26e2145241c7019872974416884c7092467a0c2a,23.451986707786993,,,23.451986707786993,0,0,23.53843750413029,0,0
0xd1649870f27e98f03256506bf5357d34cf8e76bc,23.44790793283405,,,23.44790793283405,0,0,23.53434369363485,0,0
0x948263bda0420998bfbc844c133314c38008c967,23.443197069577465,,,23.443197069577465,0,0,23.52961546477571,0,0
0xd4aea88c4d53fe8dbc1db4679269f6327d4474eb,23.439122573515398,,,23.439122573515398,0,0,23.525525948944388,0,0
0x6c397c265d88a503a350e5a670d0bf24ebcdc7d0,23.437448905963315,,,23.437448905963315,0,0,23.52354860019659,0,0
0xa707b1997ac0acccf1cb07126e270435073bd3eb,23.42719192857934,,,0,23.42719192857934,0,0,21.910886667015063,0
0xb8b3ef733c7ce925369a321b169c17d769e43640,23.426813459514797,,,23.426813459514797,0,0,23.513171459994496,0,0
0x8ff77567795f0f6c57f3e18fdb5be16b1842e116,23.425864379795563,,,23.425864379795563,0,0,23.578606092366407,0,0
0xc6e45d3493fd98987114861ca7a48665d207609b,23.423687165608285,,,23.423687165608285,0,0,23.50229429070194,0,0
0x5f0ac7050c9b535029b8efe1b22cf8a9a33683e7,23.423376251776453,,,23.423376251776453,0,0,23.50636544052518,0,0
0xc2c97fd55f0bd0dceb9f879f37e8d501fbbfb018,23.421828854260195,,,23.421828854260195,0,0,23.50816848004528,0,0
0xa9ed2588c6bdc209f7373cfc4ccf703335056bc7,23.420222779541728,,,23.420222779541728,0,0,23.50655648487155,0,0
0x1dbe474ee19ced017882ed11a25fa86e50a4ab45,23.42018154404624,,,0,0,23.42018154404624,0,0,115.0452676410089
0x1c57d33c0897d351171998135ba57d3c5417fefb,23.418163013405923,,,23.418163013405923,0,0,23.504489125842856,0,0
0x4b9cfe4e89bf4e58429538e0f33fe6de58111535,23.412556332883486,,,23.412556332883486,0,0,23.49886177747671,0,0
0x03ae810367b162d263260e054e844d2af3e2bd83,23.40111437652678,,,23.40111437652678,0,0,23.487377642764233,0,0
0x675697e55efc14b7412aebfbc1a81670d9e1bae0,23.39756106661888,,,23.39756106661888,0,0,23.48381123432977,0,0
0xb0055a0bad5e115c7587687c27bab0b5933a3610,23.395985582727274,,,23.395985582727274,0,0,23.4822299427495,0,0
0x5e7e3a1cea19eebfb0b24142fb30a11da9da64b5,23.395755531617358,,,23.395755531617358,0,0,23.48199904360475,0,0
0x26104cdb30944798291d9f5198d62807cf2f1c8a,23.392913473333522,,,23.392913473333522,0,0,23.479146508673253,0,0
0xf0ace16b6cf0f849f4277275665a979a0f776a9d,23.389998565210004,,,23.389998565210004,0,0,23.476220855356523,0,0
0x016130dce34d22fe88cdac845b3edc4bfb044044,23.386051191498566,,,23.386051191498566,0,0,23.472258930485506,0,0
0xdab8b8a4e0ca9f194a00d12a8aa336ffa76cc168,23.385762101902042,,,23.385762101902042,0,0,23.495856455759444,0,0
0xfeb9e3c7f59aa56cbf5e637bd60313ae4aa1b5bc,23.38419499831713,,,23.38419499831713,0,0,23.4703958948399,0,0
0xe5c3c5632e5c0420b252b5ddc0fec9f033e32e6f,23.38405241802806,,,23.38405241802806,0,0,23.470252788958703,0,0
0x3ca2e66a402de033e43a6eeeb5ef936a75c2c37f,23.383171560837678,,,23.383171560837678,0,0,23.46936868467431,0,0
0xe11f6cc8ad7f4e5bd7d21403c9c5f0efe990870a,23.380348937789243,,,23.380348937789243,0,0,23.444664407120513,0,0
0x92965bd56f084cf996119322ea08873f37e8724a,23.37885520039359,,,23.37885520039359,0,0,23.46503641287899,0,0
0xec64098d95f1bdbae488a2bee1cc77d47b20add2,23.378050528293414,,,23.378050528293414,0,0,23.464228774525054,0,0
0x3347467ce5096130adc4b7fc33e903497966cec5,23.377758745865187,,,23.377758745865187,0,0,23.46393591650252,0,0
0x246119b65ed79c9d09371918afc24e072fd53b51,23.37672293102937,,,23.37672293102937,0,0,23.46289628335405,0,0
0x8434f40fd381662286242a42b41c9e8ca76785c4,23.372222196894157,,,23.372222196894157,0,0,23.45837895821294,0,0
0xde7f857f91fad8a5e9c7425f745c61709bc3c16c,23.370786792486182,,,23.370786792486182,0,0,23.437532196675882,0,0
0xe12c5942b5327e8136649bb18b56789c37cbe0ba,23.366828521675952,,,23.366828521675952,0,0,23.452965400350084,0,0
0x27f3480f8647cf3421b1b7d3823c6fa835dd10a5,23.365868077864672,,,23.365868077864672,0,0,23.451870525891202,0,0
0x4d075c2a4db7f3fc1b6d635c23035cd5363fa17f,23.365074028683434,,,23.365074028683434,0,0,23.451204439789667,0,0
0x7737b0f0af23adca4b6b1659143d9ce41f77a8b2,23.36057463375314,,,23.36057463375314,0,0,23.443904607305395,0,0
0xb39b7926b1358b66cbaf10467c4822617829d72c,23.35696409611668,,,23.35696409611668,0,0,23.443064611669186,0,0
0x580986664bc06a6b9089d3e4f44169fc2c6d95f0,23.35165398262128,,,0,23.35165398262128,0,0,23.04488053296643,0
0xb74a61a5d24494115199caf32d24bf626c451450,23.35026646904613,,,23.35026646904613,0,0,23.436342295210867,0,0
0xb65b25b259cf1b0b2722c09179db5ff55cbd846b,23.350243906220847,,,0,23.350243906220847,0,0,21.836933126100813,0
0x3042d385dd11936372d6d9710f9cdc7104c6b1f1,23.339047946285458,,,23.339047946285458,0,0,23.425082417735197,0,0
0x71e4722d3fa4d719dca939b683002d43ea47a99d,23.33679398920706,,,23.33679398920706,0,0,23.415057736257896,0,0
0x831527bafd16b35512ef360f29edb7aa28fc4088,23.33664792075724,,,23.33664792075724,0,0,23.422673545019716,0,0
0xae96c77f4026f270e7d159b8e16d83af5abee904,23.33623030413328,,,23.33623030413328,0,0,23.42225438894026,0,0
