Address,Average Locked Celo Balance,Average Locked Celo in USD,Contract,Beneficiary
0xcc4b2bcbbc9639ef1e91f47acfd12bd131525e79,43107.110667570574,24813.731540893,Contract,0xA087388376F1eBE368E3ae22D630146319410082
0x789dfddc568782f6194b464134add4bdfc07b834,43033.13170982187,32949.560404963,,
0x46a2d36b43a315405f72bc5cffcf50720df2d006,42841.5169558283,23769.562151567963,,
0x8c64658c8419b2f35876870496f1c36c5fe9f8e3,42635.98928754965,24433.12293644272,,
0x226ea5c05331bc194b3912f63fe0dec98f935deb,42209.87261492261,24100.092410295594,,
0x03b60711d1c5133539ed1e987c0e41bf2f8c034c,41795.10548268219,24055.373073405673,,
0x21fb4411fa5828344c2788ab07d4cc12a12571b9,40918.23579188709,23552.7088228196,Contract,0x66501a0A13B9B77ADB332A3aeF4F6eBe4F8Fd12E
0xc1013a0c0e4ffdd4bdcf43f82e16deed97126375,40677.372550313856,23774.650810247018,,
0x7e788daf106e75f466da2615e54cb5ee4dbd6461,39516.67797178722,21834.1499895286,Contract,self-destructed; look up manually
0x27fb19a794d4035a466a422c0c1bd809227dc8a5,39466.749245896186,21484.7966973011,,
0x9c2d2af10e56cdfc01b1c0ed36a9069ca70e8851,38428.796226204504,29400.831985559635,,
0xc7521e3e497c904f2539bf408415aeb4fec2cb28,35654.588655993844,20605.14578434363,,
0x7194dfe766a92308880a943fd70f31c8e7c50e66,35513.77766930163,20440.93883187831,Contract,0xd19249cc30c84b068263Ba0e173FD19fAcD78f19
0x0442efa0c708d8dd9c288256be756e01ec1601f0,35390.65834177588,20192.526463506198,Contract,0xBFf7a75202f7C901D1886E6FDe8D1C26Ffe4160f
0xabd5dcb303185694bb92772f35670af6a92112b1,35376.95495527987,21616.592586863262,Contract,self-destructed; look up manually
0x6b18116fbeb586197f707545bb3e078fd35808e6,35376.95495527987,21616.592586863262,Contract,self-destructed; look up manually
0x89d5bd54c43ddd10905a030de6ff02ebb6c51654,35361.98148467595,20532.19109922766,,
0x481eade762d6d0b49580189b78709c9347b395bf,34926.1416003722,20104.638383332767,Contract,0xA5b05c58054A3863DADb67950aBa007624DaAE1f
0xd25c6a9fef4744e8d4f90bf6bdfaf7686909d799,34910.91361424761,20094.287859500695,Contract,0xb6364907F4e5f7B3D35891144f9DBf9c571759D6
0xf1dd2882f6fdb1792a4b71d2320c9ff167c39736,34757.836278742754,18548.608730992863,Contract,0xeB5fcCc6Ad354BcC61f1414b8DA6ECCCA28DC4C5
0x580f29ab04b7ed4e5aa86584d38c9317d9cf0358,34707.00267965212,20088.67459761066,Contract,0x3Ca536b532D00529d1B37f68137F011F2D1d2CeE
0x495fac5989edf81e04d91da73e8e41c6d097f68d,34694.80700329257,20352.108034812547,,
0x0e7f5e44ee4f6ede5fd5a32c9e65bc041b25e2f1,34111.26713525123,19195.59877523465,Contract,0xaF4b094d844Cc4dEa79A6C835BA26Eb01c5DA097
0xbb52945b7d568c676a1db7503a43dea0ef30295b,33988.13633371832,19554.29267980466,,
0xc1f0ecc6e47f0b915032d243090aee4ced5a8b77,33732.043077190356,19417.0584590243,Contract,0x916cb09d003c546D11418ce027a47Ffd4b211A8c
0x8994ae56ce90b854b532ae183b2245c6ca258480,33629.15740370983,22537.597376321108,,
0x4e957bbc61afdab63263ffdbaf201f6f596e3e2d,33498.124731394906,19300.019895217138,Contract,0xC9298cBCe08d47323EDBfd2cf28eF26Dccbb21bA
0x1c0d7f105d0f91beec11d0e6110bd5f09081e1f0,33401.8802973283,19226.314579387774,,
0x6cc29a817e33cabf107623dfbed9342358cfdb88,33244.245250950094,18237.65256597398,,
0x77ae7af49e703592ae822fda77af841621dd6d31,33137.81441307196,19075.19937464494,Contract,0x1A11Ed576A3f6562AD10C3b273858a89Af9B7267
0x8d8234f98f803483082467837814704fc9799695,33043.052441695276,18794.13266392405,Contract,0x3f0586DCe0F5669E5aF4CCB03a441F70Aa7B0dAd
0x8e3ddaf0f0d107160324ae6c012d8ef47cf481dc,32553.80988935542,18712.72024779318,Contract,0xC8279F77C5ee6Eb38eC7f4ded9a47FFD1389D960
0x6ee91213ac641aa3fd8d852c2cea1e59522e2be0,32430.451614958583,18662.486794099186,,
0x17e1796726b3a342a3405d5261b4755a07c3d55a,32405.874823964437,17753.722052942067,Contract,self-destructed; look up manually
0x2691f80105382d06839485e078b643b64e2b3966,32279.34829554272,17571.857291164437,,
0x5ad57905651b7ee2f6adcdaf0c7fd24ab7b5d63d,32064.021083187006,18137.082449029887,Contract,0xE4a093c60005f37E8ACDdD7D97cE7c06dda60c2F
0x0e29ce1ac2fa877357c8ef9fbab9398ad698e46e,30908.17400774687,17669.143371405764,,
0xffb9f456d3eef70ab79c58ea9b038513139612c8,30851.57565623587,17633.05160921011,Contract,0xFaEb057F1dE94b76DD717f38f06C4560c360aFB5
0x7c75b0b81a54359e9dccda9cb663ca2e3de6b710,30829.256384538836,17746.202184032434,Contract,0x4d82BfC8823a4F3AF82B0AdE52ff3e2d74A04757
0x3c36c739d6caf64411edd9b2a6b38632f1d18327,30434.57221578984,12803.398447171765,,
0xc6b87d361596e6ca611f8530becc3dadd1640cef,30225.5337630932,17475.878573459657,Contract,self-destructed; look up manually
0xf83c93ea360b66ddcd532960304948b1c10786a1,30139.189759883495,17349.09362492231,Contract,0x138976a2AE14ecC940F3D7E46C4a647c5dc2e3E8
0x0861a61bf679a30680510ecc238ee43b82c5e843,30000,17263.215,,
0xfe62152e47291c4877f6f5a7e90de13a37722aff,29353.717575887888,17103.98566844783,,
0xb5c5e8039a28540175f876bdd7205c52d10b2be2,29103.52289271327,17042.413274867453,Contract,0x551c2B64bFa849Fa70b6f6A99e40cB2D4499779a
0x69db7f52894fdf96f4384caedd70452939b35233,28914.276338080115,17783.820013309203,Contract,0x82A6EAb2c5B3508b1Bf13Cb905f934aBad3f269F
0xd206ceab2919c0c2d7eea697c04bdff7b392209a,28901.724501312965,15836.176035815099,Contract,0xbEE7E58Ab941eC31f8b3A7C702Da78FcE975956e
0xa76aef0d002f6c5b77e1ee361062874b171f8d93,28865.690289287377,16604.50685584203,,
0xf24fe4692947c0d6a6cde4a8fb644c3d30efaea4,28202.256725530937,16231.916577585514,,
0xcce4651959cb9f208751433db69c2e7f47b23af1,28185.840860463086,17222.56308856964,Contract,self-destructed; look up manually
0x44eb9bf2d6b161499f1b706c331aa2ba1d5069c7,28069.29451947773,16145.192118446394,,
0x15ed3f6b79f5fb9ef1d99d37314dd626b3005f0b,27626.036415614664,15766.233129840763,Contract,0xCbBDa4307091f287a6C4BbE641D5C84014ed70d5
0x1a81539281d80deb1c2a042225be8bd4071c9539,27351.593604277557,15184.954539778342,Contract,self-destructed; look up manually
0x472b5caadef3d79eb786cde75d5351584cb12e54,27307.96009374301,15618.421585115333,Contract,0xb0C79811Fc3Ab7f297f417b70F9eDcd09249a921
0xa2d20dd35889b6594c1dfb2f8ae2763aa406aea9,26764.040776900816,15474.77496822656,Contract,self-destructed; look up manually
0x9603a2f3140e684c394a3dfb868cecf3c3c9ab6d,26276.730380518788,15123.565314273523,Contract,0x513C516A961326650fEd92ECa62Da8431f324207
0xe267d978037b89db06c6a5fcf82fad8297e290ff,26241.728255794136,15084.780484954013,,
0xd8de86d604a1f7e76aa01d1eaa56b964263d143d,26116.286905951503,15028.369195304187,,
0x1c9d376f7d85b1853988129465f47acf74a23a5f,25952.078913155634,14938.1660173585,,
0xe6bf4e939d0b9db76da62195c1ffe7bf869ace96,25543.75939508369,10904.843982369779,Contract,0xFedc74D42F7fb813c4d4af13Da24ecD46f3651E7
0xab74cff04f0c40679554ca8e224df02b06bc47ac,25310.07938579944,16927.30943182837,,
0xd4dc24c72857d691b7f0e996e6d26d94b5562059,25297.44142760147,14172.024963983622,,
0x0b84c4f1afce1bfcb32baa86cfda02de79b761f9,24824.19136783431,14285.374409115837,Contract,0xd2EF09c22739754e208CaAEFa8592110e7284Ae8
0x34649ada2cb44d851a2103feaa8922deddabfc1c,24671.068683965328,14199.425740124363,Contract,0x36305577C90f6aBa91Ae655D19f7E1a792e6d3DA
0xfce209d7d98d42f78fec96f23e7a3fb365bb1a1b,24311.70541880684,13319.540969608657,Contract,0xe60A72E4f6Da247D1AE4c140B4e75ef5b72EacED
0x28d9f55c1fa2886e05fa5a4451c0f6e88827215a,23939.586081315894,13470.954759436276,,
0x1d083becfaac301b4b845d0e5b80a9da5f6de946,23920.75977007187,13677.84027546357,Contract,0x7C357DbABdD47aE8263C0c0A9E2d656Ed880481A
0xe141831c2c1198d79b9ff61cd97c3baca7f071e0,23284.62780357613,13403.384492711162,Contract,0x93D3dC5eB8Bc021cF51ab4eD67050F094c5233f9
0x8eb004dad9397b8f23e1279905c584920000756d,23256.27535507676,13387.003582636278,Contract,0xD4A6dd7e815175fd5232dC32CF1c0dD926D81255
0x59428ac67d082b71d0a9eccd75ee0969ae79d929,23254.60476315955,13386.063801018614,Contract,0x7C99a549E5021aC25E756d81224f30b9ed086322
0x0f66619058bb9675f3d394fcc2ce236a29901571,23246.45026875627,13379.627990179404,Contract,0xb3Ba92Ab0E7F52E931D9773ab755bF01a0ba3074
0x8a12cab622b8093208931fa008d12d6ba5af47e4,23089.825057361253,13291.006013893602,Contract,0x4EA01c7F19F64bE2771Ad91568FB01b745637fc9
0xb87f2354e34b26ba6406ac60ea99dcd8cd5e63bf,22935.315141673906,13202.414696100817,Contract,0x811fCDCA76977Aa7236f48dF1A37446fa13eC8cc
0xe075ba4b1dcaf75513118d7aa08a057c658842c9,22838.211397833235,13142.738562901659,Contract,0x861d6466a08BF0E948c57B762DB0dE240E083672
0x8493bd3de67ac341d4cc11531f96a1a2cdbf29ad,22609.912478751834,13005.64517122989,Contract,0x81a9CC4103e2c66a652b2C17BaaF134FdaeAfCA9
0xf671bacb43179f30f3fdd58f81367fd5c33ac1f5,22383.165027574745,12884.474824270332,Contract,0xd449DB2DAba9388266B78B5D40a4c40D72de36d0
0x0d4f8cea48cdadeae345431577a64983c0535b12,22104.5325147953,12723.86916593992,Contract,0x351aEbCDeD9240aE77Dd0a3987e2110b15E0f038
0x07fa1874ad4655ad0c763a7876503509be11e29e,22004.50505970781,12664.772388923295,Contract,0xBecc041a5090cD08AbD3940ab338d4CC94d2Ed3c
0x98afeecded971fb61ab1615ec67be0fe9a559885,21948.481956477026,12687.950023588402,,
0xf93b6e547cb0dc2b7655c84e39f1d2317b71f245,21755.1575812875,10494.024545278568,,
0x293d502bf45acf208333644c344fb81f3a9a6fdf,21632.779615765634,13224.74899270426,,
0x2c2b0f71d59b546b2cafd222696589c13c3c325c,21280.82471517857,12245.161410946594,Contract,0x6765Eef948592F096dCEB289313372401B461Cdb
0x38777e54f9d386514a6692dddba8a490676ed60a,21195.925847121816,12808.976154770648,Contract,self-destructed; look up manually
0x55b85f38df73b6fe69fdd6260e4a5e85732f1940,21118.664413868937,12156.024807682561,,
0x98c62d86634bb0e3f818efc550e2f33369eae7f3,20829.027209992237,11985.89511996921,Contract,0xb70f244E2a4C57fd10AA2B4Ea9BAf1e5A6fb175e
0x7e11e85faa97652623929c9677e442e219ce0bbd,20773.46604003024,11957.222584824898,,
0xb33e9e01e561a1da60f7cb42508500e571afb6eb,20708.517866797447,11890.194058922874,Contract,0x1C5fecC60f4F288e82354111681b2A466340bca8
0xc32e1a6cbf56eb0b4cdb63c74729cc3c938f6265,20640.54435661156,11874.515651803884,,
0xfaa0b40645ee5e8d9ae38393e8cdf8e5baa71d13,20614.95106056513,11945.197059895281,Contract,0xF215beB7F6d29aDba0aeFC2d2d1bE66748e1ACEe
0x6cf4bb9ff947610944c6d8e0e5ea26b1dea73196,20540.04995715101,11821.810521791185,Contract,0xcDe0c50fF41cDD3dd22457853D9C0b4c0C35dFE3
0xa04c9041feb5bafb38a44e5216fe9769e17b11e9,20530.310248655995,11817.921503443082,,
0x4b19d06f842e234822c182b4e34e7cd1356ff4fd,20326.517829596658,11700.602437391692,,
0xb6a1bca0c67e9c9b358c40e45d27b598d5be0ef9,19590.825082281408,11840.005728323144,Contract,self-destructed; look up manually
0xa0b4aac2b00e03b45161b34de6cf6ea0fadef9fd,19131.45459195794,14618.42097953343,,
0xb4d05a6d4bcce4aef99695f564c91f41ee61ada2,19109.804401855177,11077.178630975932,,
0x002b75b47d93c8e8f3f0668004e60fb1411db307,19044.30062260027,10958.86342695844,,
0xa6db9a52ba325547eab1bad65c2c6fb388227a62,18746.123562117595,10827.30407536837,,
0x190c8ef199d463da319257bb58f7b13b872412cd,18726.31430502089,10784.581896340258,,
0x51140dc8b1972fb3545880c79cd16e9b499f4250,18425.348461305406,10875.18299793045,,
0x2331bb285b88a5bcc1cea9cf1dba6827ca347a16,18144.762376081027,10401.737257292703,Contract,0x3f0586DCe0F5669E5aF4CCB03a441F70Aa7B0dAd
0x70fc0b021dfdbb9a106d1ed8f35f59d3f23ecb7b,17975.123394136914,10237.454985965234,,
0x4ef76d9ae09e8d2c02e8eb65828aea92c0b1ba3b,17882.19389149967,10233.03422140373,,
0x7e1ccf53b9a878886d5e119f58c31ee1a9142e22,17588.067329064834,10726.620070497549,,
0x482c90e123e898acfdacde6f027d9599da503a11,17122.8125,13083.6095225,Contract,0xD2F5E2D47dAec4B95C6487f9e4b362834f0d1376
0xb58c5c9b8debd3b6e6946c0278b23b25cded2773,16758.505934739587,9646.725251180991,Contract,0xea252187b9E681BF5Bc9211DF036ba9CB89b0Cfa
0x81ae1c73a326325216e25ff1af9ea3871195036e,16336.025037105299,9403.546234661346,Contract,0xBa7C96cccB363CaF62b6E86665AC0C7d53BEdfba
0x7f02f8ead20dd59ca8293d914cb885e443f6f6aa,16250.812500000002,9435.9930260625,,
0xaf426c2ef6e5665c54beb4bdaec6d98191f1e350,16213.980617135163,9327.911284207205,Contract,0x150EE54965E40884fDEEa23B7B5e5B73545F287e
0x9fed8fda2fb01d40b5118af091b1d8a306640c5b,16033.963795465088,9230.477597961091,,
0x5be8cb599adc88bbdb93d1e5aefb10482067faf9,16012.689880646278,9216.996473462295,,
0xdc0988cdbbec89c7ae3b9593c1c46ecb9048a079,16012.5,9358.297462499999,,
0x3b437b86c9b809fa120b074fcfad8bcca2eac229,15947,9176.549653499998,,
0x13f05affb257f87535d5ae51de23fa53dc8ccd3d,15731.6967707825,9055.489728134266,,
0xb433031eb648fa4d2c63371c41a24622656553a3,15640.81787374297,9003.336153437775,Contract,0xeb0E2Ab6C1CD245a132c70B7146AF2941876a988
0x57d9134d808d682ae69fecd7772c091a5f23349b,15578.851315575928,8967.276497985946,,
0xf92083dffae1c37f52750262e6e105c02828d96c,15448.424558969444,8892.000845176763,,
0xc8a81d473992c7c6d3f469a8263f24914625709d,15331.149960533596,8813.316692092425,Contract,0x3D841F0b39E2DACa569C09aDe3eA3CA0e4359641
0xc24baeac0fd189637112b7e33d22fff2730af993,15316.773491581747,8805.10561627679,Contract,0x0C8eDeffEfE778287978175Fdc9Eaa4c03f0Ed17
0xb35be22bccb0db9dc62967dcf15feb97c20f854e,15270.073350837938,8775.19981289457,Contract,0xFb2D3069e3F36E04347174Cf01F6FBf43163DE6D
0x43573482b6ed9403a9e9b44a208c5e74562e1651,15188.708449310829,8743.088560808077,,
0xf02e1fb0fe7f3962818cf3a1301d766a511ff17f,15144.63538914072,8717.731839161694,,
0xeb542d863b1798c10524a050b110290347b36bd1,15061.349279041091,8330.272180623833,Contract,self-destructed; look up manually
0xf2e14f31ca60d5b4b93d72edb6ed61e5ebacaec3,15028.970068698896,8693.278767022119,,
0x5e941e767c56364602043573cd55365e89489070,14715.563346588426,9842.443041865079,,
0xaed5104cb86a27d7d607a9041dd6dfb7dfad1b56,14431.785347508232,8171.935143372008,,
0x676033ac364a87f436f9ad26d9b63f7aa832acb3,14419.590552763413,8299.93296492257,,
0xf3bbec1104ed38d807ba979b85e22b16b7a5a0d6,14313.781545993159,8105.775508855404,,
0x1ce72a37f7877e0af43a67a43507191a2276cd5d,14173.039701643465,8297.147431919553,,
0xacdf897493a6000dbe256791e8a2becbb405fd4f,14081.175893606169,8105.570868252614,Contract,0x44EEcfc3eCa752254dBbc44ac037c7641f206d17
0xa9bd1f5c46f58d6e2bcf24fd78287b5a6656de84,14038.523831896928,8081.004002702365,,
0x08a76efaa57b28e4de679ce5c3369308b455380c,14023.91979043373,8148.364615136339,Contract,0x50b8CA9d51A7B55F3f53118D3A990AFA2EdC2036
0x96dac5328514825262d8e4ab65ce2b3f1cfe0837,14017.466862383162,8068.883155847183,,
0x3a5260cb787b217cf6b4c632394110cbb00405b7,14010.198872808514,7630.068599260716,,
0x00387a51b916883c1100ef3480ef93dc6c30ba03,13772.544640617616,7833.507871859009,,
0x3b9f5bfdde4993577bfd52447efe49bac4b0842a,13737.507655966238,7907.642513056035,,
0x997490f08b9b99db00657e2b1bbec180cf804a27,13682.214718871215,7875.11219170788,Contract,0x231b10a19F5215BF218B7604114C0f2dF9Dc17a6
0x35c824ef6de5c53cbab54d547623d2cfb91af938,13472.103824837903,7754.942570346146,,
0x5f49e61f127d315ecde1702430ec991daaa9c3bf,13311.339251630461,7662.415287022548,Contract,0x41dc19C17F37711bC86C130763C1A63637ed5812
0xc40f82f245180209bae60307b7ab07b60fa5ba67,13060.156471776145,7084.949439289889,,
0x34e1dfae8bb6f3667e563826b67d7085ed818023,12954.420748430075,7165.410304568476,Contract,0x55b85f38dF73b6FE69fDD6260e4A5E85732f1940
0x723af7c4d75acaff6aedaeebdbeec4fe5ccbc3c7,12909.766083547396,7470.9767230935895,,
0x5ed1b6664850ae88ebc8531e0091e6c20a2250d8,12722.952864652174,6539.486924661642,,
0x1e8e5b3627e633ec8bf562c62113fae309698d13,12681.929514564043,7439.27116463515,,
0xf6b7f960fa28eb84190c8d482726138246539fe7,12531.435649548484,6927.363182152389,,
0xd72ed2e3db984bac3bb351fe652200de527effcf,12490.761172477964,7190.087547290049,Contract,0xFD8cCe689A04E356AE13071C0c41Faf7552402Fb
0x7bc36e0f30ec575bc0aa3f780257bb1ce290893d,12479.038312672761,7319.352552838128,,
0xa3d3bc7ae0ebe35a79a571d7f2400078afeae3aa,12477.238097935287,7182.299085933419,Contract,0x68C2688D9A44058b1e65842DC8DA883fe51dc270
0xac6492d439b3b812e822d1e975338f48bdd0b1f2,12476.080654697995,7181.632824422662,Contract,0x771B75D27458fAdDCe69A946875988fF875a5665
0xc627459bfc70cd7b6719d5b8030c3bea7825ca7e,12476.080654697995,7181.632824422662,Contract,0xFAe9d139a5a738C75e4b3135DfA1c6E53BA25A4e
0x7328b986cf7e7a1baf62e257aafa66abda4109ce,12476.080654697995,7181.632824422662,Contract,0xD8f70CAAbbcD2174661e63db4b3F8d018a6B999D
0xb4b8bbd11d7b45a66ba8c7addb0b632f63ea7e15,12448.918056078015,7316.558856244032,,
0xae255cb0c703bcaa63f2769e53813a57740a8867,12420.667183388005,7150.404276454733,,
0x2de40d8f95dcb6eee285477be07898fe5b4453aa,12168,7001.960004,,
0xf62e0a26be72c059cc19ebc2add8b025e4276db9,12151.429474795395,6946.555610301393,,
0x049e2561c77394602e7a938dbb41f929a1a7d2db,12065.078891411295,6945.019649225929,,
0x1aef9bf15de73adba318fc8aea3d2f45d120cc8a,11891.379435581899,6832.518620715136,Contract,0x87f394E0DeAbB94D844aE62fF2AEA730F75bD33D
0x7b3859147b1c173fff7182e58a4ec81c1d287224,11880.09403708163,6838.5676320007915,Contract,0x23265941b3248211f186034d2DD7aC25dCFBE8C7
0xfe38631e7e164d20754387f7165b9c5b427da17b,11723.488212566037,6748.420327954317,Contract,0xf1cC0D8f2322AE86252Cf1D1F2308EE51BE336A6
0x37fb5487e55d79c4b4956ea6ca874b678a268153,11682.617852465182,6416.268990132105,,
0xd5fb8a8e6e81bc77d7d807c05b5b8aeae7c2a458,11646.91882538949,6704.344503459748,Contract,0x26994A9545C77EaE9E17A90E444eb228b8D192E4
0xb29438f402da218180bba79fbc0fadd3e9e151aa,11646.358503923375,6704.021620046921,Contract,0x42149d79bEEbb0C9d62f2436256f83707Afa09F7
0xc64df5be250264bf2888591d87cdeb13bfadc501,11646.265780066076,6703.954531380646,Contract,0xfB32cab6De0BcC462917C8194DfC3A6C71e63d94
0xbbc724bdf633287e8bc18ac45800e2ed13877a73,11646.265780066076,6703.954531380646,Contract,0x39F641c7adeDB946d0670860E45CbcB9bEC4f4dA
0x4d540ec31f9cc5b1d10a329eb4eddf52cb3dc000,11645.680463994633,6703.631662446997,Contract,0x20Ec8B699AE4BED7C31e72DA2cA638D3CaEed871
0x5e69cca114a77ab0a5804108faf0cd1e1c802a5e,11645.325957469131,6703.42860865221,Contract,0x5E55d7bf906f8b35adF4b73462C1a45030a2E5c9
0x614b7654ba0cc6000abe526779911b70c1f7125a,11645.325957469131,6703.42860865221,Contract,0xB1dE485616f06cB6E244932cdEfe6c4678187684
0x588ed7deeff8df7c00ff187c398936b101583ec7,11644.763773943829,6703.103121344031,Contract,0x131cD6c660094B0967640E098E1280D6618c3742
0x1ab89fa8bdbd48f4426379abeb59803dd5283e3f,11644.763773943829,6703.103121344031,Contract,0xce2a38595a416e7f0f6eC9F86E4C5c3d28400C20
0x1dd301feaa72f4c07b3ca56ce0c27e98e66b77bd,11644.405953938807,6702.899629066265,Contract,0x658b5Df4E9deac0f3dabDe671CaEA3c77582f222
0x061e9958028dcaa66fd8b255ad95194203b6c4da,11644.405953938807,6702.899629066265,Contract,0xFB5A0cf1baAeb160ef99E1Ac1a3794e5cCF20b9E
0xcdd88f80ed52afec9d670f5a6da8940eee716f45,11644.369954981805,6702.912465330775,Contract,0x44DeceBA63D392D8a178F566677021e8D2695765
0x3d451dd723797b3de938c5b22412032b6452591a,11644.369954981805,6702.912465330775,Contract,0xC8269fB652e55d2ae6F379718d5eC5a49921607B
0x0e47ea88480788289bda37d8ae0c2cd680623cfa,11644.252947087914,6702.797067520105,Contract,0x4C7Cd95d47858D9B28C314D5b70149e2Ab1076C2
0x5282f82f82e9a74e186b8ee18cc76808b78dc383,11644.178297146893,6702.356237280237,Contract,0x7F21B40A9b47ea834AD35bed202E1FBAAE165a19
0xacf0e11ff39ead797475a1694fcca94a0e94784f,11644.178297146893,6702.356237280237,Contract,0xfC8a9d44974B3aA43a76811bd282c091CB853C89
0xab0c16bbd78d6b9f4503d81d859a3ffb64486f9a,11644.178297146893,6702.356237280237,Contract,0x6BCce464b92678f8Cd19B001F16F839BaC30C09d
0x1e554ac038114c0a69834be928fb95e5aaf18950,11644.178297146893,6702.356237280237,Contract,0x594e430843F01881e1cFa55E5457aCCA278c6876
0x1d511366feb1ed330925b2d51645bb5c607ea6d4,11644.178297146893,6702.356237280237,Contract,0xeaF3D17c3eE5944FBb177a0dB9c716F0f1aE27F5
0x7ad4c2fc79cbd6304b178544df219797f3dff87a,11643.552539728462,6702.386085212096,Contract,0x0EfCbf280aC18eF18884Ac4624AdA88fBfe43134
0xf0b25502595911b64de75f453b34557c1b2c4760,11643.295837827958,6702.26488479907,Contract,0x24a8A579f2c1613780ea029e6Fc85b7d2b586c6b
0x77ecf3c7ac7082344edfee10e41edb72fa3d1951,11643.246122164606,6702.228862540478,Contract,0x0Dd1d9D813684bcbF127CCA52eCfa686fef1Db0a
0x249ef45381b29d9955b365c33f202127499b873f,11643.049957151008,6702.116393291186,Contract,0x0B04675D9e11F9aD0280f7DE3E53bE01a90f8749
0xc7d5409fee80b3ac37dbc111664dc511a5982469,11642.891633334839,6702.0254565838595,Contract,0x000aAEE22EB8491e72fDff1fF3cDeB1cF071eE76
0x1819b44553fa39a983d1c92238e1f18aee30ef51,11642.891633334839,6702.0254565838595,Contract,0xF490274c5731B75F300560A5D4C0c40e28bD8669
0x602b65795bcc64b2fb329ac004236e194f077158,11642.82997289464,6701.990483164464,Contract,0xe33E1E211bdF68147b72b91c176f90C7677AaF6B
0x474df04481f778b46fc71204c72b6a8be396f0ff,11642.718874338985,6701.8951617451985,Contract,0xD3ab7Ee9219EFA53298F7639fBEa54A3460F7240
0x3dcf2ed8dc84a63ffd2bfdc3cdb2fa0b1aeafe5c,11642.354128825868,6701.697747660216,Contract,0x8b87dE691F8bf0040FF585326EEB612De81f0D53
0x5f2e4e239bcd86e1cf97538ea7d5e2ec639a3bc4,11642.354128825868,6701.697747660216,Contract,0x1a9e8e7f8a7B6400e5C70344842E38ff09e68131
0xddbca691842fd452d8f53575fdfdc2314eb3ad57,11641.98008955065,6701.497837405677,Contract,0x1d420010b8917FE71cB635ABAd88398A0e89b2a5
0x00a9e8869e40e038d0fae63d825a732e6fff48d1,11641.784902048232,6701.389250551217,Contract,0xc2064926AFb167ffEcB8997235CAd1CCd5773228
0x43fbd2b45ef5c042f821d24e14933c570e05ef78,11641.768600675781,6701.369654662486,Contract,0xC1b282760170AA47D81868F00CcA1A0D9369612D
0xcc5dbdf5c397d69dfc28da44f690492942c2910a,11641.75410416332,6701.370008746033,Contract,0x580e765D0FF80d8a74Dd37b5a2E9FA4214A7D2Db
0xfea3a9f2b28e9eea5eb14be130c7c79459b2aa5e,11641.688313682167,6701.312979502328,Contract,0x462DeBBaec041e731EE31e77BF61E19f45832BA6
0x089b1654325cce14fb3e2dabca2803bc489e83e7,11641.083912631275,6700.674912819242,Contract,0xd1687731C3661167706e53e4cfF43B37c8673189
